catch_id,sample_row_id,station_code,start_date,start_time,common_name,fork_length,dead,lifestage,mark_code,weight,count,run,count_reference
947717,33466,Gate 5,12/1/2022,3:56,Pacific Lamprey,114,No,not provided,n/a,0,1,n/p,0
947718,33466,Gate 5,12/1/2022,3:56,Chinook Salmon,34,No,not provided,n/a,0,1,S,0
947719,33466,Gate 5,12/1/2022,3:56,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947720,33466,Gate 5,12/1/2022,3:56,Chinook Salmon,37,No,not provided,n/a,0,1,S,0
947721,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,35,No,not provided,n/a,0,1,S,0
947722,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,36,No,not provided,n/a,0,5,S,0
947723,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,37,No,not provided,n/a,0,3,S,0
947724,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,38,No,not provided,n/a,0,1,S,0
947725,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,61,No,not provided,n/a,0,1,W,0
947726,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,74,No,not provided,n/a,0,1,W,0
947727,33467,Gate 6,12/1/2022,3:42,Chinook Salmon,83,No,not provided,n/a,0,2,W,0
947728,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,34,No,not provided,n/a,0,1,S,0
947729,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947730,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947731,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,39,No,not provided,n/a,0,2,S,0
947732,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,64,No,not provided,n/a,0,1,W,0
947733,33468,Gate 7,12/1/2022,3:31,Chinook Salmon,78,No,not provided,n/a,0,1,W,0
947734,33469,Gate 8,12/1/2022,3:28,Chinook Salmon,34,No,not provided,n/a,0,1,S,0
947735,33469,Gate 8,12/1/2022,3:28,Chinook Salmon,35,No,not provided,n/a,0,1,S,0
947736,33469,Gate 8,12/1/2022,3:28,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947737,33469,Gate 8,12/1/2022,3:28,Chinook Salmon,37,No,not provided,n/a,0,2,S,0
947738,33474,Gate 5,12/2/2022,0:14,Sacramento Sucker,60,No,not provided,n/a,0,1,n/p,0
947739,33474,Gate 5,12/2/2022,0:14,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947740,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,165,No,not provided,Adclipped,0,1,L,0
947741,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,34,No,not provided,n/a,0,3,S,0
947742,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,35,No,not provided,n/a,0,3,S,0
947743,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947744,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,63,No,not provided,n/a,0,1,W,0
947745,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,72,No,not provided,n/a,0,1,W,0
947746,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,74,No,not provided,n/a,0,2,W,0
947747,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,76,No,not provided,n/a,0,1,W,0
947748,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,79,No,not provided,n/a,0,1,W,0
947749,33475,Gate 6,12/2/2022,0:08,Chinook Salmon,96,No,not provided,n/a,0,1,L,0
947750,33476,Gate 7,12/2/2022,0:18,Sacramento Sucker,34,No,not provided,n/a,0,1,n/p,0
947751,33476,Gate 7,12/2/2022,0:18,Rainbow Trout,82,No,RBT - parr,n/a,0,1,n/p,0
947752,33476,Gate 7,12/2/2022,0:18,Chinook Salmon,34,No,not provided,n/a,0,1,S,0
947753,33476,Gate 7,12/2/2022,0:18,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947754,33476,Gate 7,12/2/2022,0:18,Chinook Salmon,37,No,not provided,n/a,0,1,S,0
947755,33476,Gate 7,12/2/2022,0:18,Chinook Salmon,39,No,not provided,n/a,0,1,S,0
947756,33477,Gate 8,12/2/2022,0:23,Sacramento Sucker,61,No,not provided,n/a,0,1,n/p,0
947757,33477,Gate 8,12/2/2022,0:23,Chinook Salmon,34,No,not provided,n/a,0,1,S,0
947758,33477,Gate 8,12/2/2022,0:23,Chinook Salmon,35,No,not provided,n/a,0,1,S,0
947759,33477,Gate 8,12/2/2022,0:23,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947760,33480,Gate 7,12/2/2022,7:04,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947761,33481,Gate 8,12/2/2022,7:07,Chinook Salmon,63,No,not provided,n/a,0,1,W,0
947762,33484,Gate 6,12/4/2022,9:13,Chinook Salmon,74,No,not provided,n/a,0,1,W,0
947763,33487,Gate 5,12/4/2022,16:54,Rainbow Trout,170,No,not provided,Adclipped,0,1,n/p,0
947764,33487,Gate 5,12/4/2022,16:54,Rainbow Trout,160,No,not provided,Adclipped,0,1,n/p,0
947765,33487,Gate 5,12/4/2022,16:54,Rainbow Trout,123,No,not provided,Adclipped,0,1,n/p,0
947766,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,88,No,not provided,Adclipped,0,1,W,0
947767,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,101,No,not provided,Adclipped,0,2,L,0
947768,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,114,No,not provided,Adclipped,0,1,L,0
947769,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,115,No,not provided,Adclipped,0,1,L,0
947770,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,139,No,not provided,Adclipped,0,1,L,0
947771,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,171,No,not provided,Adclipped,0,1,F,0
947772,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,32,No,not provided,n/a,0,1,F,0
947773,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,33,No,not provided,n/a,0,1,F,0
947774,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,34,No,not provided,n/a,0,3,F,0
947775,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,36,No,not provided,n/a,0,3,S,0
947776,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,70,No,not provided,n/a,0,1,W,0
947777,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,73,No,not provided,n/a,0,1,W,0
947778,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,80,No,not provided,n/a,0,1,W,0
947779,33487,Gate 5,12/4/2022,16:54,Chinook Salmon,83,No,not provided,n/a,0,1,W,0
947780,33488,Gate 6,12/4/2022,16:51,Threespine Stickleback,36,No,not provided,n/a,0,1,n/p,0
947781,33488,Gate 6,12/4/2022,16:51,Rainbow Trout,190,No,not provided,Adclipped,0,1,n/p,0
947782,33488,Gate 6,12/4/2022,16:51,Rainbow Trout,135,No,not provided,Adclipped,0,1,n/p,0
947783,33488,Gate 6,12/4/2022,16:51,Rainbow Trout,194,No,not provided,Adclipped,0,1,n/p,0
947784,33488,Gate 6,12/4/2022,16:51,Rainbow Trout,182,No,not provided,Adclipped,0,1,n/p,0
947785,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,0,No,not provided,Adclipped,0,81,n/p,0
947786,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,96,No,not provided,Adclipped,0,1,L,0
947787,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,100,No,not provided,Adclipped,0,1,L,0
947788,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,103,No,not provided,Adclipped,0,1,L,0
947789,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,105,No,not provided,Adclipped,0,3,L,0
947790,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,107,No,not provided,Adclipped,0,1,L,0
947791,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,108,No,not provided,Adclipped,0,1,L,0
947792,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,110,No,not provided,Adclipped,0,2,L,0
947793,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,113,No,not provided,Adclipped,0,1,L,0
947794,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,125,No,not provided,Adclipped,0,1,L,0
947795,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,130,No,not provided,Adclipped,0,1,L,0
947796,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,131,No,not provided,Adclipped,0,1,L,0
947797,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,142,No,not provided,Adclipped,0,1,L,0
947798,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,149,No,not provided,Adclipped,0,1,L,0
947799,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,160,No,not provided,Adclipped,0,1,L,0
947800,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,170,No,not provided,Adclipped,0,1,F,0
947801,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,176,No,not provided,Adclipped,0,1,F,0
947802,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,178,No,not provided,Adclipped,0,1,F,0
947803,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,72,Yes,not provided,n/a,0,1,W,0
947804,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,32,No,not provided,n/a,0,1,F,0
947805,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,33,No,not provided,n/a,0,1,F,0
947806,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,34,No,not provided,n/a,0,3,F,0
947807,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947808,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947809,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,37,No,not provided,n/a,0,2,S,0
947810,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,38,No,not provided,n/a,0,2,S,0
947811,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,57,No,not provided,n/a,0,1,W,0
947812,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,58,No,not provided,n/a,0,1,W,0
947813,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,61,No,not provided,n/a,0,1,W,0
947814,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,62,No,not provided,n/a,0,1,W,0
947815,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,63,No,not provided,n/a,0,1,W,0
947816,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,64,No,not provided,n/a,0,1,W,0
947817,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,65,No,not provided,n/a,0,2,W,0
947818,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,68,No,not provided,n/a,0,2,W,0
947819,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,69,No,not provided,n/a,0,1,W,0
947820,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,71,No,not provided,n/a,0,1,W,0
947821,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,72,No,not provided,n/a,0,1,W,0
947822,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,73,No,not provided,n/a,0,2,W,0
947823,33488,Gate 6,12/4/2022,16:51,Chinook Salmon,174,No,not provided,n/a,0,1,F,1
947824,33489,Gate 7,12/4/2022,16:57,Rainbow Trout,168,No,not provided,Adclipped,0,1,n/p,0
947825,33489,Gate 7,12/4/2022,16:57,Rainbow Trout,159,No,not provided,Adclipped,0,1,n/p,0
947826,33489,Gate 7,12/4/2022,16:57,Rainbow Trout,177,No,not provided,Adclipped,0,1,n/p,0
947827,33489,Gate 7,12/4/2022,16:57,Rainbow Trout,171,No,not provided,Adclipped,0,1,n/p,0
947828,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,0,No,not provided,Adclipped,0,7,n/p,0
947829,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,102,No,not provided,Adclipped,0,1,L,0
947830,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,109,No,not provided,Adclipped,0,1,L,0
947831,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,110,No,not provided,Adclipped,0,2,L,0
947832,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,111,No,not provided,Adclipped,0,1,L,0
947833,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,113,No,not provided,Adclipped,0,1,L,0
947834,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,114,No,not provided,Adclipped,0,1,L,0
947835,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,118,No,not provided,Adclipped,0,1,L,0
947836,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,123,No,not provided,Adclipped,0,1,L,0
947837,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,128,No,not provided,Adclipped,0,1,L,0
947838,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,130,No,not provided,Adclipped,0,1,L,0
947839,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,132,No,not provided,Adclipped,0,1,L,0
947840,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,134,No,not provided,Adclipped,0,1,L,0
947841,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,136,No,not provided,Adclipped,0,1,L,0
947842,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,139,No,not provided,Adclipped,0,1,L,0
947843,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,143,No,not provided,Adclipped,0,1,L,0
947844,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,146,No,not provided,Adclipped,0,1,L,0
947845,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,166,No,not provided,Adclipped,0,1,L,0
947846,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,170,No,not provided,Adclipped,0,1,F,0
947847,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,182,No,not provided,Adclipped,0,1,F,0
947848,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,33,No,not provided,n/a,0,1,F,0
947849,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,34,No,not provided,n/a,0,1,F,0
947850,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947851,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,58,No,not provided,n/a,0,2,W,0
947852,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,69,No,not provided,n/a,0,1,W,0
947853,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,77,No,not provided,n/a,0,1,W,0
947854,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,79,No,not provided,n/a,0,1,W,0
947855,33489,Gate 7,12/4/2022,16:57,Chinook Salmon,93,No,not provided,n/a,0,1,L,0
947856,33490,Gate 8,12/4/2022,17:00,Rainbow Trout,197,No,not provided,Adclipped,0,1,n/p,0
947857,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,0,No,not provided,Adclipped,0,4,n/p,0
947858,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,90,No,not provided,Adclipped,0,2,W,0
947859,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,92,No,not provided,Adclipped,0,1,W,0
947860,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,95,No,not provided,Adclipped,0,1,L,0
947861,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,96,No,not provided,Adclipped,0,2,L,0
947862,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,101,No,not provided,Adclipped,0,1,L,0
947863,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,103,No,not provided,Adclipped,0,1,L,0
947864,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,104,No,not provided,Adclipped,0,1,L,0
947865,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,107,No,not provided,Adclipped,0,1,L,0
947866,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,108,No,not provided,Adclipped,0,1,L,0
947867,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,112,No,not provided,Adclipped,0,1,L,0
947868,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,115,No,not provided,Adclipped,0,1,L,0
947869,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,120,No,not provided,Adclipped,0,2,L,0
947870,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,130,No,not provided,Adclipped,0,1,L,0
947871,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,132,No,not provided,Adclipped,0,1,L,0
947872,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,138,No,not provided,Adclipped,0,1,L,0
947873,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,156,No,not provided,Adclipped,0,1,L,0
947874,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,157,No,not provided,Adclipped,0,1,L,0
947875,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,33,No,not provided,n/a,0,1,F,0
947876,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,34,No,not provided,n/a,0,3,F,0
947877,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,35,No,not provided,n/a,0,2,S,0
947878,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947879,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,37,No,not provided,n/a,0,2,S,0
947880,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,38,No,not provided,n/a,0,1,S,0
947881,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,74,No,not provided,n/a,0,1,W,0
947882,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,75,No,not provided,n/a,0,1,W,0
947883,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,76,No,not provided,n/a,0,1,W,0
947884,33490,Gate 8,12/4/2022,17:00,Chinook Salmon,78,No,not provided,n/a,0,1,W,0
947885,33492,Gate 6,12/5/2022,7:11,Chinook Salmon,75,No,not provided,Adclipped,0,1,W,0
947886,33493,Gate 7,12/5/2022,7:20,Riffle Sculpin,87,No,not provided,n/a,0,1,n/p,0
947888,33494,Gate 8,12/5/2022,7:26,Chinook Salmon,91,No,not provided,Adclipped,0,1,W,0
947889,33494,Gate 8,12/5/2022,7:26,Chinook Salmon,109,No,not provided,Adclipped,0,1,L,0
947890,33494,Gate 8,12/5/2022,7:26,Chinook Salmon,81,No,not provided,n/a,0,1,W,0
947891,33495,Gate 1,12/7/2022,12:50,Chinook Salmon,55,No,not provided,n/a,0,1,W,0
947892,33495,Gate 1,12/7/2022,12:50,Chinook Salmon,90,No,not provided,n/a,0,1,W,0
947893,33496,Gate 5,12/7/2022,11:46,Chinook Salmon,75,No,not provided,n/a,0,1,W,0
947894,33497,Gate 6,12/7/2022,12:13,Rainbow Trout,128,No,not provided,Adclipped,0,1,n/p,0
947895,33497,Gate 6,12/7/2022,12:13,Rainbow Trout,115,No,not provided,Adclipped,0,1,n/p,0
947896,33497,Gate 6,12/7/2022,12:13,Rainbow Trout,190,No,not provided,Adclipped,0,1,n/p,0
947897,33497,Gate 6,12/7/2022,12:13,Chinook Salmon,91,No,not provided,Adclipped,0,1,W,0
947898,33497,Gate 6,12/7/2022,12:13,Chinook Salmon,62,No,not provided,n/a,0,1,W,0
947899,33497,Gate 6,12/7/2022,12:13,Chinook Salmon,75,No,not provided,n/a,0,1,W,0
947900,33498,Gate 7,12/7/2022,11:17,Threespine Stickleback,25,No,not provided,n/a,0,1,n/p,0
947901,33498,Gate 7,12/7/2022,11:17,Chinook Salmon,88,No,not provided,Adclipped,0,1,W,0
947902,33498,Gate 7,12/7/2022,11:17,Chinook Salmon,60,No,not provided,n/a,0,1,W,0
947903,33499,Gate 8,12/7/2022,10:52,Threespine Stickleback,37,No,not provided,n/a,0,1,n/p,0
947904,33499,Gate 8,12/7/2022,10:52,Chinook Salmon,71,No,not provided,n/a,0,1,W,0
947905,33500,Gate 1,12/7/2022,16:25,Sacramento Squawfish,97,No,not provided,n/a,0,1,n/p,0
947906,33500,Gate 1,12/7/2022,16:25,Sacramento Squawfish,112,No,not provided,n/a,0,1,n/p,0
947907,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,60,No,not provided,n/a,0,1,n/p,0
947908,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,50,No,not provided,n/a,0,1,n/p,0
947909,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,105,Yes,not provided,n/a,0,1,n/p,0
947910,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,50,No,not provided,n/a,0,1,n/p,0
947911,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,52,No,not provided,n/a,0,1,n/p,0
947912,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,35,No,not provided,n/a,0,1,n/p,0
947913,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,38,No,not provided,n/a,0,1,n/p,0
947914,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,45,No,not provided,n/a,0,1,n/p,0
947915,33500,Gate 1,12/7/2022,16:25,Sacramento Sucker,66,No,not provided,n/a,0,1,n/p,0
947916,33500,Gate 1,12/7/2022,16:25,Black Bass,68,No,not provided,n/a,0,1,n/p,0
947917,33500,Gate 1,12/7/2022,16:25,Spotted Bass,109,No,not provided,n/a,0,1,n/p,0
947918,33500,Gate 1,12/7/2022,16:25,Unknown Lampetra,118,No,not provided,n/a,0,1,n/p,0
947919,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,190,No,not provided,Adclipped,0,1,n/p,0
947920,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,130,No,not provided,Adclipped,0,1,n/p,0
947921,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,174,No,not provided,Adclipped,0,1,n/p,0
947922,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,150,No,not provided,Adclipped,0,1,n/p,0
947923,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,142,No,not provided,Adclipped,0,1,n/p,0
947924,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,163,No,not provided,Adclipped,0,1,n/p,0
947925,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,138,No,not provided,Adclipped,0,1,n/p,0
947926,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,170,No,not provided,Adclipped,0,1,n/p,0
947927,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,157,No,not provided,Adclipped,0,1,n/p,0
947928,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,146,No,not provided,Adclipped,0,1,n/p,0
947929,33500,Gate 1,12/7/2022,16:25,Rainbow Trout,153,No,not provided,Adclipped,0,1,n/p,0
947930,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,100,No,not provided,Adclipped,0,1,L,0
947931,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,160,No,not provided,Adclipped,0,1,L,0
947932,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,35,No,not provided,n/a,0,1,F,0
947933,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,36,No,not provided,n/a,0,1,S,0
947934,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,37,No,not provided,n/a,0,1,S,0
947935,33500,Gate 1,12/7/2022,16:25,Chinook Salmon,38,No,not provided,n/a,0,2,S,0
947936,33501,Gate 5,12/7/2022,16:33,Unknown Centrarchidae,21,No,not provided,n/a,0,1,n/p,0
947937,33501,Gate 5,12/7/2022,16:33,Threespine Stickleback,36,Yes,not provided,n/a,0,1,n/p,0
947938,33501,Gate 5,12/7/2022,16:33,Pacific Lamprey,100,No,not provided,n/a,0,1,n/p,0
947939,33501,Gate 5,12/7/2022,16:33,Rainbow Trout,170,No,not provided,Adclipped,0,1,n/p,0
947940,33501,Gate 5,12/7/2022,16:33,Rainbow Trout,179,No,not provided,Adclipped,0,1,n/p,0
947941,33501,Gate 5,12/7/2022,16:33,Rainbow Trout,190,No,not provided,Adclipped,0,1,n/p,0
947942,33501,Gate 5,12/7/2022,16:33,Rainbow Trout,194,No,not provided,Adclipped,0,1,n/p,0
947943,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,0,No,not provided,Adclipped,0,1,n/p,0
947944,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,88,No,not provided,Adclipped,0,1,W,0
947945,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,89,No,not provided,Adclipped,0,1,W,0
947946,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,90,No,not provided,Adclipped,0,1,W,0
947947,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,93,No,not provided,Adclipped,0,1,W,0
947948,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,95,No,not provided,Adclipped,0,1,W,0
947949,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,96,No,not provided,Adclipped,0,1,L,0
947950,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,100,No,not provided,Adclipped,0,1,L,0
947951,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,105,No,not provided,Adclipped,0,1,L,0
947952,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,109,No,not provided,Adclipped,0,1,L,0
947953,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,110,No,not provided,Adclipped,0,3,L,0
947954,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,113,No,not provided,Adclipped,0,1,L,0
947955,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,115,No,not provided,Adclipped,0,1,L,0
947956,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,116,No,not provided,Adclipped,0,1,L,0
947957,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,130,No,not provided,Adclipped,0,2,L,0
947958,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,144,No,not provided,Adclipped,0,1,L,0
947959,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,155,No,not provided,Adclipped,0,1,L,0
947960,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,158,No,not provided,Adclipped,0,1,L,0
947961,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,159,No,not provided,Adclipped,0,1,L,0
947962,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,34,No,not provided,n/a,0,1,F,0
947963,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,35,No,not provided,n/a,0,4,F,0
947964,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,36,No,not provided,n/a,0,3,S,0
947965,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,37,No,not provided,n/a,0,2,S,0
947966,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,56,No,not provided,n/a,0,1,W,0
947967,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,65,No,not provided,n/a,0,1,W,0
947968,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,74,No,not provided,n/a,0,2,W,0
947969,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,77,No,not provided,n/a,0,1,W,0
947970,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,80,No,not provided,n/a,0,1,W,0
947971,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,81,No,not provided,n/a,0,1,W,0
947972,33501,Gate 5,12/7/2022,16:33,Chinook Salmon,83,No,not provided,n/a,0,1,W,0
947973,33502,Gate 6,12/7/2022,16:40,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
947974,33502,Gate 6,12/7/2022,16:40,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
947975,33502,Gate 6,12/7/2022,16:40,Sacramento Squawfish,122,No,not provided,n/a,0,1,n/p,0
947976,33502,Gate 6,12/7/2022,16:40,Sacramento Sucker,75,No,not provided,n/a,0,1,n/p,0
947977,33502,Gate 6,12/7/2022,16:40,Sacramento Sucker,80,No,not provided,n/a,0,1,n/p,0
